Format Version,1.23,Take Name,Soap_2,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-07-08 12.18.25.921 PM,Capture Start Frame,529838,Total Frames in Take,3110,Total Exported Frames,3110,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Unlabeled 1062,Unlabeled 1062,Unlabeled 1062
,ID,"C4D20","C4D20","C4D20"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
1716,14.300000,0.080502,0.376548,-0.512151
1717,14.308333,0.080506,0.376537,-0.512161
1718,14.316667,0.080502,0.376544,-0.512156
1719,14.325000,0.080503,0.376551,-0.512170
1720,14.333333,0.080499,0.376551,-0.512165
1721,14.341667,0.080687,0.376315,-0.512188
1722,14.350000,0.080721,0.376309,-0.512188
1723,14.358333,0.080742,0.376305,-0.512232
1724,14.366667,0.080788,0.376235,-0.512209
1725,14.375000,0.080790,0.376125,-0.512064
1726,14.383333,0.080961,0.375710,-0.511970
1727,14.391667,0.081024,0.375465,-0.511905
1728,14.400000,0.081166,0.375057,-0.511767
1729,14.408333,0.080869,0.374817,-0.511917
1730,14.416667,0.079716,0.375683,-0.512191
1731,14.425000,0.078172,0.376778,-0.513136
1732,14.433333,0.076094,0.378240,-0.514269
1733,14.441667,0.073686,0.379818,-0.515998
1734,14.450000,0.071167,0.381181,-0.518242
1735,14.458333,0.068509,0.382480,-0.520469
1736,14.466667,0.066028,0.383293,-0.522837
1737,14.475000,0.063135,0.384631,-0.526284
1738,14.483333,0.060620,0.385838,-0.529121
1739,14.491667,0.058231,0.387546,-0.531337
1740,14.500000,0.056509,0.388983,-0.533514
1741,14.508333,0.054994,0.390090,-0.535302
1742,14.516667,0.054292,0.391261,-0.537432
1743,14.525000,0.054149,0.392442,-0.539688
1744,14.533333,0.054673,0.393413,-0.542101
1745,14.541667,0.055669,0.394227,-0.544832
1746,14.550000,0.056900,0.394736,-0.547614
1747,14.558333,0.057342,0.396114,-0.550647
1748,14.566667,0.057624,0.397542,-0.553583
1749,14.575000,0.057696,0.398560,-0.556317
1750,14.583333,0.057831,0.399505,-0.558754
1751,14.591667,0.058233,0.400492,-0.560854
1752,14.600000,0.058522,0.401504,-0.562797
1753,14.608333,0.058852,0.402130,-0.564800
1754,14.616667,0.059048,0.403057,-0.566306
1755,14.625000,0.059440,0.403747,-0.568126
1756,14.633333,0.059572,0.404643,-0.569447
1757,14.641667,0.059696,0.405243,-0.571182
1758,14.650000,0.059470,0.406415,-0.572427
1759,14.658333,0.059278,0.407189,-0.574033
1760,14.666667,0.059050,0.408028,-0.575431
1761,14.675000,0.058710,0.408790,-0.576810
1762,14.683333,0.058181,0.409543,-0.578314
1763,14.691667,0.057654,0.410178,-0.579669
1764,14.700000,0.057343,0.411207,-0.581340
1765,14.708333,0.057585,0.412062,-0.582951
1766,14.716667,0.058058,0.412901,-0.584789
1767,14.725000,0.058411,0.413551,-0.586917
1768,14.733333,0.058496,0.414695,-0.588826
1769,14.741667,0.058541,0.415452,-0.590864
1770,14.750000,0.058376,0.416614,-0.592768
1771,14.758333,0.058467,0.417590,-0.594915
1772,14.766667,0.058578,0.418575,-0.597052
1773,14.775000,0.058641,0.419683,-0.599317
1774,14.783333,0.058535,0.420823,-0.601353
1775,14.791667,0.058537,0.421940,-0.603607
1776,14.800000,0.058587,0.422880,-0.606062
1777,14.808333,0.058484,0.423998,-0.608383
1778,14.816667,0.058344,0.425240,-0.610667
1779,14.825000,0.058272,0.426390,-0.613291
1780,14.833333,0.057933,0.427916,-0.615653
1781,14.841667,0.057943,0.428760,-0.618394
1782,14.850000,0.057542,0.430381,-0.620936
1783,14.858333,0.057463,0.431528,-0.623718
1784,14.866667,0.057229,0.432884,-0.626416
1785,14.875000,0.057118,0.434018,-0.629261
1786,14.883333,0.056917,0.435501,-0.631900
1787,14.891667,0.056735,0.436859,-0.634633
1788,14.900000,0.056696,0.438233,-0.637443
1789,14.908333,0.056498,0.439579,-0.640227
1790,14.916667,0.056488,0.440908,-0.642964
1791,14.925000,0.056489,0.442230,-0.645816
1792,14.933333,0.056301,0.443722,-0.648749
1793,14.941667,0.056309,0.445116,-0.651692
1794,14.950000,0.056126,0.446730,-0.654661
1795,14.958333,0.056145,0.448138,-0.657762
1796,14.966667,0.056143,0.449626,-0.660842
1797,14.975000,0.056061,0.451286,-0.663857
1798,14.983333,0.056035,0.452542,-0.667208
1799,14.991667,0.056186,0.454065,-0.670364
1800,15.000000,0.056084,0.455734,-0.673390
1801,15.008333,0.056155,0.457288,-0.676522
1802,15.016667,0.056390,0.458697,-0.679856
1803,15.025000,0.056315,0.460289,-0.683017
1804,15.033333,0.056459,0.462001,-0.686093
1805,15.041667,0.056619,0.463658,-0.689324
1806,15.050000,0.056862,0.465188,-0.692670
1807,15.058333,0.057052,0.466862,-0.695906
1808,15.066667,0.057382,0.468282,-0.699291
1809,15.075000,0.057587,0.469907,-0.702532
1810,15.083333,0.057878,0.471427,-0.705646
1811,15.091667,0.057906,0.473144,-0.708684
1812,15.100000,0.058200,0.474586,-0.711958
1813,15.108333,0.058344,0.476121,-0.714995
1814,15.116667,0.058521,0.477568,-0.717976
1815,15.125000,0.058457,0.479248,-0.720862
1816,15.133333,0.058493,0.480610,-0.723857
1817,15.141667,0.058677,0.482010,-0.726757
1818,15.150000,0.058615,0.483579,-0.729551
1819,15.158333,0.058712,0.484932,-0.732335
1820,15.166667,0.058890,0.486255,-0.735133
1821,15.175000,0.059026,0.487449,-0.738020
1822,15.183333,0.059033,0.488893,-0.740608
1823,15.191667,0.059088,0.490173,-0.743048
1824,15.200000,0.059271,0.491418,-0.745456
1825,15.208333,0.059443,0.492359,-0.747868
1826,15.216667,0.059581,0.493558,-0.750109
1827,15.225000,0.059553,0.494623,-0.752131
1828,15.233333,0.059565,0.495741,-0.754041
1829,15.241667,0.059658,0.496768,-0.755867
1830,15.250000,0.059722,0.497563,-0.757690
1831,15.258333,0.059818,0.498364,-0.759302
1832,15.266667,0.059840,0.499132,-0.760553
1833,15.275000,0.060275,0.499188,-0.761623
1834,15.283333,0.059879,0.500379,-0.762696
1835,15.291667,0.059886,0.500957,-0.763510
1836,15.300000,0.060803,0.500886,-0.763935
1837,15.308333,0.060623,0.501396,-0.764639
1838,15.316667,0.060794,0.501643,-0.764872
1839,15.325000,0.060844,0.501693,-0.764839
1840,15.333333,0.060826,0.501618,-0.764512
1841,15.341667,0.060817,0.501640,-0.764008
1842,15.350000,0.060713,0.501740,-0.763182
1843,15.358333,0.060610,0.501734,-0.762224
1844,15.366667,0.060568,0.501642,-0.761113
1845,15.375000,0.060446,0.501553,-0.759904
1846,15.383333,0.060377,0.501390,-0.758635
1847,15.391667,0.060204,0.501301,-0.757223
1848,15.400000,0.060142,0.501115,-0.755804
1849,15.408333,0.060002,0.500841,-0.754566
1850,15.416667,0.059922,0.500617,-0.753381
1851,15.425000,0.059852,0.500332,-0.752342
1852,15.433333,0.059784,0.500210,-0.751424
1853,15.441667,0.059697,0.500093,-0.750751
1854,15.450000,0.059690,0.499917,-0.750354
1855,15.458333,0.059678,0.499902,-0.750209
1856,15.466667,0.059693,0.499913,-0.750317
1857,15.475000,0.059702,0.500065,-0.750693
1858,15.483333,0.059777,0.500191,-0.751307
1859,15.491667,0.059847,0.500334,-0.752180
1860,15.500000,0.059912,0.500669,-0.753109
1861,15.508333,0.059999,0.500859,-0.754163
1862,15.516667,0.060125,0.501173,-0.755385
1863,15.525000,0.060269,0.501476,-0.756590
1864,15.533333,0.060334,0.501777,-0.757695
1865,15.541667,0.060518,0.502212,-0.758638
1866,15.550000,0.060566,0.502537,-0.759594
1867,15.558333,0.060665,0.502782,-0.760441
1868,15.566667,0.060675,0.503069,-0.761080
1869,15.575000,0.060597,0.503286,-0.761668
1870,15.583333,0.060452,0.503555,-0.762087
1871,15.591667,0.060401,0.503791,-0.762487
1872,15.600000,0.060407,0.503925,-0.762784
1873,15.608333,0.060496,0.504114,-0.762948
1874,15.616667,0.060555,0.504203,-0.763053
1875,15.625000,0.060483,0.504453,-0.763009
1876,15.633333,0.060510,0.504528,-0.762926
1877,15.641667,0.060613,0.504416,-0.762806
1878,15.650000,0.060574,0.504521,-0.762509
1879,15.658333,0.060539,0.504495,-0.762291
1880,15.666667,0.060491,0.504485,-0.761980
1881,15.675000,0.060485,0.504439,-0.761670
1882,15.683333,0.060448,0.504437,-0.761283
1883,15.691667,0.060373,0.504327,-0.760896
1884,15.700000,0.060415,0.504197,-0.760454
1885,15.708333,0.060376,0.504145,-0.760183
1886,15.716667,0.060308,0.504113,-0.759868
1887,15.725000,0.060290,0.504055,-0.759666
1888,15.733333,0.060257,0.504121,-0.759410
1889,15.741667,0.060256,0.504095,-0.759358
1890,15.750000,0.060260,0.504099,-0.759366
1891,15.758333,0.060262,0.504129,-0.759441
1892,15.766667,0.060278,0.504089,-0.759701
1893,15.775000,0.060314,0.504124,-0.759934
1894,15.783333,0.060377,0.504160,-0.760234
1895,15.791667,0.060376,0.504264,-0.760559
1896,15.800000,0.060367,0.504330,-0.760884
1897,15.808333,0.060424,0.504421,-0.761227
1898,15.816667,0.060419,0.504503,-0.761415
1899,15.825000,0.060447,0.504465,-0.761727
1900,15.833333,0.060460,0.504496,-0.761905
1901,15.841667,0.060508,0.504480,-0.762109
1902,15.850000,0.060514,0.504492,-0.762192
1903,15.858333,0.060524,0.504501,-0.762237
1904,15.866667,0.060535,0.504507,-0.762263
1905,15.875000,0.060525,0.504517,-0.762271
1906,15.883333,0.060527,0.504512,-0.762282
1907,15.891667,0.060524,0.504513,-0.762292
1908,15.900000,0.060528,0.504523,-0.762300
1909,15.908333,0.060537,0.504522,-0.762326
1910,15.916667,0.060545,0.504524,-0.762371
1911,15.925000,0.060548,0.504539,-0.762433
1912,15.933333,0.060583,0.504459,-0.762622
1913,15.941667,0.060619,0.504456,-0.762742
1914,15.950000,0.060581,0.504621,-0.762839
1915,15.958333,0.060632,0.504672,-0.763036
1916,15.966667,0.060721,0.504660,-0.763259
1917,15.975000,0.060762,0.504703,-0.763397
1918,15.983333,0.060746,0.504773,-0.763536
1919,15.991667,0.060799,0.504714,-0.763754
1920,16.000000,0.060829,0.504725,-0.763844
1921,16.008333,0.060845,0.504738,-0.763883
1922,16.016667,0.060845,0.504732,-0.763890
1923,16.025000,0.060837,0.504725,-0.763856
1924,16.033333,0.060827,0.504714,-0.763798
1925,16.041667,0.060826,0.504694,-0.763735
1926,16.050000,0.060863,0.504656,-0.763649
1927,16.058333,0.060850,0.504709,-0.763521
1928,16.066667,0.060849,0.504692,-0.763495
1929,16.075000,0.060864,0.504679,-0.763468
1930,16.083333,0.060892,0.504651,-0.763439
1931,16.091667,0.060900,0.504632,-0.763401
1932,16.100000,0.060893,0.504615,-0.763335
1933,16.108333,0.060884,0.504592,-0.763273
1934,16.116667,0.060879,0.504568,-0.763201
1935,16.125000,0.060834,0.504585,-0.763037
1936,16.133333,0.060812,0.504575,-0.762938
1937,16.141667,0.060847,0.504363,-0.762862
1938,16.150000,0.060827,0.504371,-0.762779
1939,16.158333,0.060826,0.504365,-0.762724
1940,16.166667,0.060834,0.504358,-0.762701
1941,16.175000,0.060828,0.504354,-0.762683
1942,16.183333,0.060807,0.504416,-0.762572
1943,16.191667,0.060801,0.504410,-0.762544
1944,16.200000,0.060777,0.504398,-0.762503
1945,16.208333,0.060753,0.504392,-0.762444
1946,16.216667,0.060739,0.504386,-0.762396
1947,16.225000,0.060736,0.504376,-0.762361
1948,16.233333,0.060714,0.504359,-0.762335
1949,16.241667,0.060689,0.504344,-0.762321
1950,16.250000,0.060666,0.504345,-0.762309
1951,16.258333,0.060681,0.504337,-0.762319
1952,16.266667,0.060697,0.504351,-0.762340
1953,16.275000,0.060712,0.504355,-0.762404
1954,16.283333,0.060745,0.504311,-0.762555
1955,16.291667,0.060840,0.504089,-0.762956
1956,16.300000,0.060964,0.503826,-0.763459
1957,16.308333,0.061216,0.503372,-0.764264
1958,16.316667,0.061690,0.502889,-0.765359
1959,16.325000,0.062738,0.501247,-0.766630
1960,16.333333,0.063289,0.501777,-0.767217
1961,16.341667,0.063717,0.503024,-0.767376
1962,16.350000,0.064717,0.503177,-0.767470
1963,16.358333,0.066092,0.501895,-0.767449
1964,16.366667,0.066597,0.501491,-0.767417
1965,16.375000,0.066598,0.500914,-0.764921
1966,16.383333,0.066637,0.499566,-0.762725
1967,16.391667,0.066765,0.498074,-0.760131
1968,16.400000,0.067375,0.496728,-0.757284
1969,16.408333,0.068047,0.495177,-0.754042
1970,16.416667,0.068940,0.493026,-0.750873
1971,16.425000,0.069958,0.491147,-0.747198
1972,16.433333,0.071123,0.488926,-0.743102
1973,16.441667,0.072555,0.486382,-0.738901
1974,16.450000,0.073979,0.483671,-0.734300
1975,16.458333,0.075531,0.480730,-0.729386
1976,16.466667,0.076824,0.477969,-0.724543
1977,16.475000,0.077825,0.475704,-0.720399
1978,16.483333,0.078652,0.473227,-0.716205
1979,16.491667,0.079447,0.470860,-0.711496
1980,16.500000,0.080196,0.468247,-0.706819
1981,16.508333,0.080426,0.465781,-0.701844
1982,16.516667,0.080475,0.463213,-0.696685
1983,16.525000,0.080463,0.460834,-0.691129
1984,16.533333,0.080726,0.458054,-0.685743
1985,16.541667,0.081045,0.455311,-0.680075
1986,16.550000,0.081383,0.452578,-0.674406
1987,16.558333,0.081929,0.449544,-0.668768
1988,16.566667,0.082453,0.446499,-0.663021
1989,16.575000,0.082751,0.443569,-0.657038
1990,16.583333,0.082882,0.440637,-0.650936
1991,16.591667,0.083115,0.437613,-0.644753
1992,16.600000,0.083434,0.434548,-0.638340
1993,16.608333,0.083642,0.431403,-0.631917
1994,16.616667,0.083820,0.428295,-0.625601
1995,16.625000,0.083832,0.425365,-0.618766
1996,16.633333,0.084186,0.421971,-0.612326
1997,16.641667,0.084393,0.418794,-0.605572
1998,16.650000,0.084605,0.415353,-0.598886
1999,16.658333,0.084784,0.412211,-0.591985
2000,16.666667,0.084978,0.408860,-0.584908
2001,16.675000,0.085180,0.405238,-0.578118
2002,16.683333,0.085244,0.402036,-0.570878
2003,16.691667,0.085436,0.398541,-0.563712
2004,16.700000,0.085568,0.395140,-0.556392
2005,16.708333,0.085685,0.391550,-0.549100
2006,16.716667,0.085922,0.387902,-0.541896
2007,16.725000,0.086017,0.384353,-0.534586
2008,16.733333,0.086287,0.380587,-0.526983
2009,16.741667,0.086505,0.376556,-0.518954
2010,16.750000,0.086152,0.373589,-0.512151
2011,16.758333,0.086372,0.372981,-0.509141
2012,16.766667,0.086705,0.371794,-0.506340
2013,16.775000,0.086434,0.372003,-0.505186
2014,16.783333,0.086017,0.372961,-0.505624
2015,16.791667,0.085549,0.373307,-0.506228
2016,16.800000,0.085006,0.373262,-0.506762
2017,16.808333,0.084773,0.372805,-0.507811
2018,16.816667,0.084570,0.371648,-0.509045
2019,16.825000,0.084130,0.370509,-0.510339
2020,16.833333,0.082591,0.371356,-0.511974
2021,16.841667,0.081510,0.372683,-0.512722
2022,16.850000,0.080353,0.373723,-0.513272
2023,16.858333,0.079358,0.374135,-0.513647
2024,16.866667,0.078320,0.374357,-0.513783
2025,16.875000,0.077307,0.374688,-0.513356
2026,16.883333,0.076620,0.374476,-0.512835
2027,16.891667,0.075852,0.374055,-0.511903
2028,16.900000,0.075108,0.373764,-0.510414
2029,16.908333,0.074511,0.373150,-0.509196
2030,16.916667,0.073884,0.372872,-0.508288
2031,16.925000,0.073529,0.372996,-0.508155
2032,16.933333,0.073437,0.372941,-0.508558
2033,16.941667,0.073493,0.373056,-0.508781
2034,16.950000,0.073585,0.373076,-0.508875
2035,16.958333,0.073748,0.373019,-0.508853
2036,16.966667,0.074141,0.372843,-0.508855
2037,16.975000,0.074358,0.372877,-0.508803
2038,16.983333,0.074557,0.372874,-0.508867
2039,16.991667,0.074741,0.372796,-0.508880
2040,17.000000,0.074874,0.372772,-0.508895
2041,17.008333,0.075023,0.372731,-0.508914
2042,17.016667,0.075160,0.372679,-0.508933
2043,17.025000,0.075252,0.372685,-0.508950
2044,17.033333,0.075352,0.372743,-0.509008
2045,17.041667,0.075374,0.372745,-0.509033
2046,17.050000,0.075373,0.372737,-0.509029
2047,17.058333,0.075360,0.372740,-0.509016
2048,17.066667,0.075352,0.372742,-0.509019
2049,17.075000,0.075354,0.372746,-0.509022
2050,17.083333,0.075363,0.372742,-0.509023
2051,17.091667,0.075368,0.372743,-0.509020
2052,17.100000,0.075368,0.372734,-0.509031
2053,17.108333,0.075360,0.372742,-0.509026
2054,17.116667,0.075355,0.372742,-0.509017
2055,17.125000,0.075361,0.372739,-0.509025
2056,17.133333,0.075371,0.372735,-0.509032
2057,17.141667,0.075366,0.372742,-0.509029
2058,17.150000,0.075366,0.372740,-0.509027
2059,17.158333,0.075353,0.372743,-0.509022
2060,17.166667,0.075357,0.372742,-0.509029
2061,17.175000,0.075364,0.372739,-0.509024
2062,17.183333,0.075367,0.372745,-0.509026
2063,17.191667,0.075371,0.372741,-0.509031
2064,17.200000,0.075364,0.372740,-0.509025
2065,17.208333,0.075364,0.372740,-0.509027
2066,17.216667,0.075370,0.372741,-0.509027
2067,17.225000,0.075366,0.372738,-0.509030
2068,17.233333,0.075366,0.372744,-0.509031
2069,17.241667,0.075362,0.372744,-0.509025
2070,17.250000,0.075363,0.372743,-0.509026
2071,17.258333,0.075360,0.372745,-0.509028
2072,17.266667,0.075359,0.372743,-0.509024
2073,17.275000,0.075367,0.372736,-0.509027
2074,17.283333,0.075364,0.372739,-0.509030
2075,17.291667,0.075365,0.372732,-0.509030
2076,17.300000,0.075362,0.372743,-0.509029
2077,17.308333,0.075369,0.372732,-0.509029
2078,17.316667,0.075361,0.372745,-0.509024
2079,17.325000,0.075367,0.372741,-0.509028
2080,17.333333,0.075363,0.372741,-0.509024
2081,17.341667,0.075359,0.372745,-0.509024
2082,17.350000,0.075362,0.372744,-0.509026
2083,17.358333,0.075361,0.372744,-0.509025
2084,17.366667,0.075364,0.372737,-0.509026
2085,17.375000,0.075361,0.372743,-0.509026
2086,17.383333,0.075367,0.372740,-0.509028
2087,17.391667,0.075364,0.372739,-0.509028
2088,17.400000,0.075361,0.372747,-0.509027
2089,17.408333,0.075356,0.372750,-0.509022
2090,17.416667,0.075365,0.372740,-0.509031
2091,17.425000,0.075364,0.372740,-0.509030
2092,17.433333,0.075365,0.372742,-0.509027
2093,17.441667,0.075361,0.372743,-0.509030
2094,17.450000,0.075367,0.372740,-0.509029
2095,17.458333,0.075363,0.372739,-0.509027
2096,17.466667,0.075365,0.372737,-0.509028
2097,17.475000,0.075362,0.372745,-0.509025
2098,17.483333,0.075365,0.372737,-0.509028
2099,17.491667,0.075365,0.372739,-0.509030
2100,17.500000,0.075364,0.372742,-0.509027
2101,17.508333,0.075358,0.372749,-0.509023
2102,17.516667,0.075370,0.372736,-0.509032
2103,17.525000,0.075367,0.372735,-0.509033
2104,17.533333,0.075368,0.372733,-0.509032
2105,17.541667,0.075362,0.372740,-0.509027
2106,17.550000,0.075362,0.372738,-0.509027
2107,17.558333,0.075366,0.372732,-0.509030
2108,17.566667,0.075367,0.372739,-0.509028
2109,17.575000,0.075369,0.372737,-0.509031
2110,17.583333,0.075367,0.372734,-0.509029
2111,17.591667,0.075368,0.372734,-0.509032
2112,17.600000,0.075364,0.372739,-0.509026
2113,17.608333,0.075363,0.372743,-0.509030
2114,17.616667,0.075366,0.372741,-0.509029
2115,17.625000,0.075366,0.372730,-0.509033
2116,17.633333,0.075361,0.372744,-0.509025
2117,17.641667,0.075363,0.372745,-0.509025
2118,17.650000,0.075362,0.372744,-0.509026
2119,17.658333,0.075365,0.372734,-0.509032
2120,17.666667,0.075365,0.372741,-0.509031
2121,17.675000,0.075358,0.372747,-0.509025
2122,17.683333,0.075366,0.372736,-0.509027
2123,17.691667,0.075363,0.372742,-0.509028
2124,17.700000,0.075371,0.372731,-0.509034
2125,17.708333,0.075362,0.372743,-0.509027
2126,17.716667,0.075360,0.372744,-0.509026
2127,17.725000,0.075363,0.372740,-0.509030
2128,17.733333,0.075369,0.372736,-0.509032
2129,17.741667,0.075360,0.372740,-0.509029
2130,17.750000,0.075366,0.372740,-0.509030
2131,17.758333,0.075360,0.372737,-0.509028
2132,17.766667,0.075367,0.372736,-0.509032
2133,17.775000,0.075365,0.372740,-0.509029
2134,17.783333,0.075370,0.372738,-0.509031
2135,17.791667,0.075364,0.372740,-0.509029
2136,17.800000,0.075360,0.372747,-0.509027
2137,17.808333,0.075372,0.372730,-0.509035
2138,17.816667,0.075363,0.372742,-0.509028
2139,17.825000,0.075360,0.372745,-0.509026
2140,17.833333,0.075369,0.372732,-0.509033
2141,17.841667,0.075369,0.372738,-0.509028
2142,17.850000,0.075362,0.372746,-0.509029
2143,17.858333,0.075364,0.372739,-0.509030
2144,17.866667,0.075364,0.372744,-0.509028
2145,17.875000,0.075364,0.372738,-0.509029
2146,17.883333,0.075365,0.372739,-0.509030
2147,17.891667,0.075365,0.372735,-0.509028
2148,17.900000,0.075369,0.372735,-0.509032
2149,17.908333,0.075366,0.372731,-0.509032
2150,17.916667,0.075366,0.372731,-0.509033
2151,17.925000,0.075366,0.372740,-0.509032
2152,17.933333,0.075486,0.372562,-0.509076
2153,17.941667,0.075363,0.372742,-0.509029
2154,17.950000,0.075364,0.372740,-0.509028
2155,17.958333,0.075365,0.372738,-0.509028
2156,17.966667,0.075366,0.372738,-0.509030
2157,17.975000,0.075368,0.372737,-0.509028
2158,17.983333,0.075365,0.372743,-0.509030
2159,17.991667,0.075369,0.372735,-0.509030
2160,18.000000,0.075362,0.372743,-0.509029
2161,18.008333,0.075373,0.372730,-0.509035
2162,18.016667,0.075366,0.372741,-0.509030
2163,18.025000,0.075369,0.372738,-0.509028
2164,18.033333,0.075362,0.372739,-0.509030
2165,18.041667,0.075366,0.372737,-0.509029
2166,18.050000,0.075366,0.372737,-0.509032
2167,18.058333,0.075370,0.372739,-0.509031
2168,18.066667,0.075372,0.372729,-0.509034
2169,18.075000,0.075366,0.372736,-0.509027
2170,18.083333,0.075366,0.372740,-0.509029
2171,18.091667,0.075364,0.372738,-0.509027
2172,18.100000,0.075366,0.372735,-0.509030
2173,18.108333,0.075362,0.372745,-0.509031
2174,18.116667,0.075360,0.372749,-0.509022
2175,18.125000,0.075364,0.372745,-0.509028
2176,18.133333,0.075365,0.372750,-0.509028
2177,18.141667,0.075369,0.372734,-0.509033
2178,18.150000,0.075368,0.372737,-0.509027
2179,18.158333,0.075362,0.372747,-0.509027
2180,18.166667,0.075363,0.372740,-0.509024
2181,18.175000,0.075367,0.372744,-0.509023
2182,18.183333,0.075370,0.372731,-0.509032
2183,18.191667,0.075368,0.372739,-0.509032
2184,18.200000,0.075361,0.372745,-0.509025
2185,18.208333,0.075368,0.372742,-0.509027
2186,18.216667,0.075370,0.372732,-0.509029
2187,18.225000,0.075367,0.372739,-0.509031
2188,18.233333,0.075364,0.372739,-0.509031
2189,18.241667,0.075365,0.372739,-0.509030
2190,18.250000,0.075364,0.372736,-0.509028
2191,18.258333,0.075366,0.372742,-0.509029
2192,18.266667,0.075365,0.372740,-0.509031
2193,18.275000,0.075373,0.372735,-0.509031
2194,18.283333,0.075367,0.372735,-0.509030
2195,18.291667,0.075370,0.372728,-0.509034
2196,18.300000,0.075369,0.372734,-0.509030
2197,18.308333,0.075365,0.372740,-0.509029
2198,18.316667,0.075366,0.372739,-0.509029
2199,18.325000,0.075371,0.372731,-0.509031
2200,18.333333,0.075366,0.372735,-0.509029
2201,18.341667,0.075364,0.372742,-0.509028
2202,18.350000,0.075369,0.372730,-0.509036
2203,18.358333,0.075364,0.372741,-0.509032
2204,18.366667,0.075367,0.372739,-0.509028
2205,18.375000,0.075370,0.372727,-0.509034
2206,18.383333,0.075370,0.372737,-0.509031
2207,18.391667,0.075371,0.372735,-0.509031
2208,18.400000,0.075364,0.372741,-0.509026
2209,18.408333,0.075373,0.372732,-0.509033
2210,18.416667,0.075367,0.372734,-0.509032
2211,18.425000,0.075367,0.372733,-0.509031
2212,18.433333,0.075370,0.372731,-0.509033
2213,18.441667,0.075369,0.372742,-0.509028
2214,18.450000,0.075369,0.372732,-0.509032
2215,18.458333,0.075370,0.372739,-0.509027
2216,18.466667,0.075368,0.372735,-0.509032
2217,18.475000,0.075364,0.372738,-0.509033
2218,18.483333,0.075366,0.372734,-0.509030
2219,18.491667,0.075365,0.372734,-0.509031
2220,18.500000,0.075370,0.372736,-0.509032
2221,18.508333,0.075369,0.372733,-0.509034
2222,18.516667,0.075366,0.372743,-0.509027
2223,18.525000,0.075370,0.372735,-0.509030
2224,18.533333,0.075362,0.372744,-0.509027
2225,18.541667,0.075366,0.372741,-0.509032
2226,18.550000,0.075366,0.372738,-0.509029
2227,18.558333,0.075368,0.372724,-0.509032
2228,18.566667,0.075367,0.372740,-0.509028
2229,18.575000,0.075365,0.372742,-0.509027
2230,18.583333,0.075370,0.372735,-0.509031
2231,18.591667,0.075371,0.372734,-0.509029
2232,18.600000,0.075366,0.372736,-0.509033
2233,18.608333,0.075368,0.372736,-0.509030
2234,18.616667,0.075367,0.372738,-0.509028
2235,18.625000,0.075368,0.372735,-0.509029
2236,18.633333,0.075371,0.372734,-0.509029
2237,18.641667,0.075362,0.372740,-0.509031
2238,18.650000,0.075368,0.372740,-0.509029
2239,18.658333,0.075369,0.372729,-0.509032
2240,18.666667,0.075373,0.372726,-0.509034
2241,18.675000,0.075372,0.372728,-0.509033
2242,18.683333,0.075371,0.372731,-0.509030
2243,18.691667,0.075372,0.372732,-0.509032
2244,18.700000,0.075365,0.372740,-0.509030
2245,18.708333,0.075368,0.372734,-0.509031
2246,18.716667,0.075365,0.372740,-0.509030
2247,18.725000,0.075369,0.372726,-0.509032
2248,18.733333,0.075365,0.372738,-0.509033
2249,18.741667,0.075363,0.372742,-0.509026
2250,18.750000,0.075369,0.372738,-0.509029
2251,18.758333,0.075372,0.372730,-0.509031
2252,18.766667,0.075373,0.372730,-0.509031
2253,18.775000,0.075371,0.372732,-0.509032
2254,18.783333,0.075368,0.372734,-0.509032
2255,18.791667,0.075367,0.372739,-0.509029
2256,18.800000,0.075370,0.372736,-0.509031
2257,18.808333,0.075365,0.372737,-0.509027
2258,18.816667,0.075367,0.372739,-0.509031
2259,18.825000,0.075371,0.372735,-0.509029
2260,18.833333,0.075371,0.372733,-0.509032
2261,18.841667,0.075369,0.372740,-0.509031
2262,18.850000,0.075373,0.372731,-0.509027
2263,18.858333,0.075366,0.372731,-0.509028
2264,18.866667,0.075365,0.372735,-0.509033
2265,18.875000,0.075367,0.372733,-0.509031
2266,18.883333,0.075370,0.372735,-0.509032
2267,18.891667,0.075365,0.372737,-0.509029
2268,18.900000,0.075370,0.372735,-0.509030
2269,18.908333,0.075373,0.372730,-0.509035
2270,18.916667,0.075374,0.372729,-0.509037
2271,18.925000,0.075369,0.372738,-0.509030
2272,18.933333,0.075365,0.372741,-0.509030
2273,18.941667,0.075368,0.372735,-0.509030
2274,18.950000,0.075366,0.372741,-0.509032
2275,18.958333,0.075366,0.372740,-0.509030
2276,18.966667,0.075370,0.372733,-0.509029
2277,18.975000,0.075374,0.372727,-0.509032
2278,18.983333,0.075368,0.372737,-0.509029
2279,18.991667,0.075483,0.372564,-0.509071
2280,19.000000,0.075363,0.372743,-0.509030
2281,19.008333,0.075370,0.372737,-0.509032
2282,19.016667,0.075364,0.372735,-0.509028
2283,19.025000,0.075370,0.372738,-0.509032
2284,19.033333,0.075368,0.372733,-0.509036
2285,19.041667,0.075368,0.372738,-0.509032
2286,19.050000,0.075370,0.372730,-0.509033
2287,19.058333,0.075365,0.372739,-0.509028
