Format Version,1.23,Take Name,Soap_1,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-07-08 11.31.32.896 AM,Capture Start Frame,192254,Total Frames in Take,5449,Total Exported Frames,5449,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Unlabeled 1051,Unlabeled 1051,Unlabeled 1051
,ID,"C4C90","C4C90","C4C90"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
3338,27.816667,0.060957,0.448026,-0.658094
3339,27.825000,0.061082,0.445403,-0.653368
3340,27.833333,0.061204,0.442894,-0.648356
3341,27.841667,0.061053,0.440649,-0.643158
3342,27.850000,0.061211,0.438008,-0.638045
3343,27.858333,0.061123,0.435605,-0.632671
3344,27.866667,0.061225,0.432853,-0.627446
3345,27.875000,0.061225,0.430303,-0.621944
3346,27.883333,0.061362,0.427463,-0.616443
3347,27.891667,0.061300,0.424866,-0.610699
3348,27.900000,0.061357,0.422030,-0.605047
3349,27.908333,0.061358,0.419236,-0.599182
3350,27.916667,0.061226,0.416575,-0.593177
3351,27.925000,0.061346,0.413565,-0.587397
3352,27.933333,0.061391,0.410575,-0.581369
3353,27.941667,0.061416,0.407702,-0.575277
3354,27.950000,0.061343,0.404648,-0.569093
3355,27.958333,0.061378,0.401722,-0.562853
3356,27.966667,0.061417,0.398633,-0.556566
3357,27.975000,0.061429,0.395495,-0.550110
3358,27.983333,0.061476,0.392203,-0.543641
3359,27.991667,0.061279,0.389356,-0.536756
3360,28.000000,0.061317,0.385953,-0.530129
3361,28.008333,0.061277,0.382663,-0.523202
3362,28.016667,0.061186,0.379036,-0.516190
3363,28.025000,0.061099,0.375388,-0.508734
3364,28.033333,0.060878,0.371514,-0.501007
3365,28.041667,0.060377,0.367782,-0.492750
3366,28.050000,0.060031,0.363233,-0.484560
3367,28.058333,0.059472,0.358138,-0.476338
3368,28.066667,0.058815,0.352375,-0.468144
3369,28.075000,0.059514,0.348168,-0.461543
3370,28.083333,0.060172,0.343994,-0.455177
3371,28.091667,0.061149,0.338859,-0.448893
3372,28.100000,0.061519,0.334725,-0.443225
3373,28.108333,0.061296,0.330666,-0.437960
3374,28.116667,0.061147,0.326541,-0.432258
3375,28.125000,0.060761,0.324565,-0.424416
3376,28.133333,0.060409,0.321809,-0.416662
3377,28.141667,0.060126,0.318409,-0.408966
3378,28.150000,0.059927,0.314145,-0.401286
3379,28.158333,0.059633,0.309385,-0.393632
3380,28.166667,0.058508,0.304870,-0.386439
3381,28.175000,0.057532,0.301537,-0.379919
3382,28.183333,0.056426,0.298535,-0.372581
3383,28.191667,0.055506,0.294900,-0.365389
3384,28.200000,0.055349,0.294052,-0.364370
3385,28.208333,0.055325,0.293856,-0.363237
3386,28.216667,0.055380,0.293265,-0.362327
3387,28.225000,0.055890,0.292982,-0.362304
3388,28.233333,0.056106,0.292819,-0.362042
3389,28.241667,0.056597,0.292860,-0.361946
3390,28.250000,0.057645,0.292390,-0.361825
3391,28.258333,0.058300,0.292513,-0.361483
3392,28.266667,0.058982,0.292177,-0.361163
3393,28.275000,0.059142,0.292111,-0.361394
3394,28.283333,0.059124,0.292101,-0.361453
3395,28.291667,0.059121,0.292105,-0.361427
3396,28.300000,0.059081,0.292118,-0.361424
3397,28.308333,0.059089,0.292111,-0.361444
3398,28.316667,0.059085,0.292125,-0.361422
3399,28.325000,0.059039,0.292126,-0.361443
3400,28.333333,0.059026,0.292116,-0.361460
3401,28.341667,0.059071,0.292116,-0.361431
3402,28.350000,0.059119,0.292112,-0.361430
3403,28.358333,0.059096,0.292108,-0.361441
3404,28.366667,0.059061,0.292117,-0.361441
3405,28.375000,0.059042,0.292121,-0.361442
3406,28.383333,0.059062,0.292114,-0.361443
3407,28.391667,0.059092,0.292116,-0.361429
3408,28.400000,0.059086,0.292108,-0.361438
3409,28.408333,0.059068,0.292110,-0.361449
3410,28.416667,0.059064,0.292117,-0.361440
3411,28.425000,0.059070,0.292116,-0.361437
3412,28.433333,0.059077,0.292114,-0.361442
3413,28.441667,0.059073,0.292111,-0.361438
3414,28.450000,0.059077,0.292116,-0.361440
3415,28.458333,0.059076,0.292121,-0.361434
3416,28.466667,0.059069,0.292113,-0.361441
3417,28.475000,0.059072,0.292115,-0.361443
3418,28.483333,0.059073,0.292110,-0.361442
3419,28.491667,0.059079,0.292111,-0.361436
3420,28.500000,0.059074,0.292117,-0.361440
3421,28.508333,0.059069,0.292116,-0.361438
3422,28.516667,0.059073,0.292113,-0.361440
3423,28.525000,0.059080,0.292107,-0.361444
3424,28.533333,0.059074,0.292113,-0.361440
3425,28.541667,0.059069,0.292113,-0.361436
3426,28.550000,0.059070,0.292121,-0.361437
3427,28.558333,0.059073,0.292112,-0.361441
3428,28.566667,0.059074,0.292114,-0.361441
3429,28.575000,0.059075,0.292111,-0.361441
3430,28.583333,0.059075,0.292116,-0.361439
3431,28.591667,0.059074,0.292117,-0.361441
3432,28.600000,0.059072,0.292119,-0.361440
3433,28.608333,0.059073,0.292116,-0.361442
3434,28.616667,0.059073,0.292119,-0.361439
3435,28.625000,0.059075,0.292112,-0.361443
3436,28.633333,0.059069,0.292123,-0.361438
3437,28.641667,0.059072,0.292116,-0.361442
3438,28.650000,0.059069,0.292117,-0.361443
3439,28.658333,0.059071,0.292118,-0.361442
3440,28.666667,0.059073,0.292108,-0.361447
3441,28.675000,0.059076,0.292107,-0.361449
3442,28.683333,0.059075,0.292114,-0.361444
3443,28.691667,0.059072,0.292124,-0.361439
3444,28.700000,0.059078,0.292114,-0.361443
3445,28.708333,0.059076,0.292119,-0.361441
3446,28.716667,0.059074,0.292117,-0.361442
3447,28.725000,0.059080,0.292113,-0.361436
3448,28.733333,0.059086,0.292117,-0.361428
3449,28.741667,0.059084,0.292125,-0.361423
3450,28.750000,0.059113,0.292128,-0.361413
3451,28.758333,0.059114,0.292127,-0.361432
3452,28.766667,0.059071,0.292153,-0.361437
3453,28.775000,0.059013,0.292180,-0.361467
3454,28.783333,0.058664,0.292547,-0.361613
3455,28.791667,0.058264,0.292680,-0.362053
3456,28.800000,0.057731,0.293085,-0.362886
3457,28.808333,0.057078,0.293639,-0.363601
3458,28.816667,0.056196,0.294318,-0.364422
3459,28.825000,0.055939,0.295048,-0.365632
3460,28.833333,0.055788,0.295955,-0.367140
3461,28.841667,0.055208,0.297349,-0.369005
3462,28.850000,0.054799,0.298517,-0.371353
3463,28.858333,0.054384,0.300023,-0.374088
3464,28.866667,0.053995,0.301537,-0.377170
3465,28.875000,0.053432,0.303047,-0.380612
3466,28.883333,0.053030,0.304425,-0.384270
3467,28.891667,0.052445,0.305885,-0.388079
3468,28.900000,0.052054,0.307556,-0.392328
3469,28.908333,0.051835,0.309650,-0.396591
3470,28.916667,0.051574,0.312120,-0.400733
3471,28.925000,0.051391,0.314000,-0.404624
3472,28.933333,0.051222,0.315396,-0.407996
3473,28.941667,0.051069,0.316945,-0.411195
3474,28.950000,0.051011,0.318428,-0.413859
3475,28.958333,0.050983,0.319168,-0.416272
3476,28.966667,0.050948,0.320151,-0.418488
3477,28.975000,0.050890,0.321456,-0.420817
3478,28.983333,0.050658,0.322516,-0.423162
3479,28.991667,0.049888,0.323874,-0.425724
3480,29.000000,0.049045,0.325226,-0.428408
3481,29.008333,0.048774,0.326813,-0.431331
3482,29.016667,0.048889,0.328278,-0.434288
3483,29.025000,0.048758,0.329383,-0.437409
3484,29.033333,0.048338,0.330872,-0.440797
3485,29.041667,0.048068,0.332869,-0.444093
3486,29.050000,0.048016,0.334304,-0.447266
3487,29.058333,0.047846,0.335864,-0.450445
3488,29.066667,0.047457,0.337589,-0.453684
3489,29.075000,0.047670,0.339294,-0.457111
3490,29.083333,0.047470,0.340867,-0.460730
3491,29.091667,0.047520,0.342632,-0.464507
3492,29.100000,0.047501,0.344430,-0.467885
3493,29.108333,0.047749,0.345666,-0.471159
3494,29.116667,0.047650,0.347397,-0.474062
3495,29.125000,0.047721,0.348586,-0.476931
3496,29.133333,0.047511,0.350208,-0.479774
3497,29.141667,0.047545,0.351439,-0.482565
3498,29.150000,0.047553,0.353071,-0.484915
3499,29.158333,0.047096,0.354557,-0.484749
3500,29.166667,0.046625,0.355243,-0.483287
3501,29.175000,0.046359,0.355246,-0.481099
3502,29.183333,0.046176,0.354444,-0.478780
3503,29.191667,0.047891,0.354674,-0.477694
3504,29.200000,0.049032,0.355957,-0.477399
3505,29.208333,0.049926,0.357431,-0.477507
3506,29.216667,0.051043,0.358406,-0.478320
3507,29.225000,0.052064,0.359423,-0.479641
3508,29.233333,0.052995,0.360727,-0.481555
3509,29.241667,0.053719,0.362049,-0.483888
3510,29.250000,0.054448,0.363512,-0.486662
3511,29.258333,0.055035,0.365079,-0.489877
3512,29.266667,0.054982,0.367727,-0.493552
3513,29.275000,0.054869,0.371144,-0.497148
3514,29.283333,0.055196,0.374261,-0.501273
3515,29.291667,0.055489,0.376827,-0.505731
3516,29.300000,0.055886,0.379213,-0.510679
3517,29.308333,0.056397,0.381008,-0.515850
3518,29.316667,0.056600,0.383646,-0.521707
3519,29.325000,0.057122,0.385118,-0.527304
3520,29.333333,0.056982,0.387055,-0.532784
3521,29.341667,0.056849,0.388827,-0.537450
3522,29.350000,0.056900,0.391351,-0.541105
3523,29.358333,0.056452,0.394034,-0.545057
3524,29.366667,0.055935,0.396425,-0.548902
3525,29.375000,0.055143,0.398698,-0.552594
3526,29.383333,0.054059,0.400728,-0.556835
3527,29.391667,0.053334,0.403019,-0.561468
3528,29.400000,0.052819,0.405203,-0.566212
3529,29.408333,0.052736,0.407276,-0.571099
3530,29.416667,0.053235,0.408882,-0.576141
3531,29.425000,0.054011,0.410449,-0.581007
3532,29.433333,0.055044,0.412670,-0.585541
3533,29.441667,0.056013,0.415072,-0.589330
3534,29.450000,0.057211,0.416401,-0.592936
3535,29.458333,0.057775,0.418112,-0.596758
3536,29.466667,0.057852,0.419859,-0.600621
3537,29.475000,0.057738,0.421571,-0.604557
3538,29.483333,0.057681,0.423305,-0.607821
3539,29.491667,0.057625,0.424818,-0.611038
3540,29.500000,0.057087,0.426467,-0.614208
3541,29.508333,0.056252,0.427904,-0.617308
3542,29.516667,0.055844,0.429662,-0.620388
3543,29.525000,0.055976,0.431019,-0.623323
3544,29.533333,0.056402,0.432302,-0.626042
3545,29.541667,0.056873,0.433617,-0.628700
3546,29.550000,0.057122,0.434807,-0.631304
3547,29.558333,0.056976,0.435932,-0.633788
3548,29.566667,0.056766,0.437314,-0.636067
3549,29.575000,0.057018,0.438262,-0.638374
3550,29.583333,0.057073,0.439524,-0.640571
3551,29.591667,0.057171,0.440552,-0.642859
3552,29.600000,0.057192,0.441814,-0.644980
3553,29.608333,0.057400,0.442783,-0.647225
3554,29.616667,0.057516,0.444023,-0.649316
3555,29.625000,0.057697,0.445063,-0.651345
3556,29.633333,0.057868,0.446319,-0.653327
3557,29.641667,0.058084,0.447384,-0.655322
3558,29.650000,0.058265,0.448462,-0.657166
3559,29.658333,0.058508,0.449748,-0.658964
3560,29.666667,0.058627,0.450876,-0.660612
3561,29.675000,0.058824,0.451922,-0.662383
3562,29.683333,0.059000,0.453094,-0.664025
3563,29.691667,0.059272,0.454156,-0.665566
3564,29.700000,0.059499,0.455035,-0.667209
3565,29.708333,0.059722,0.456007,-0.668775
3566,29.716667,0.059966,0.456941,-0.670244
3567,29.725000,0.060155,0.457768,-0.671813
3568,29.733333,0.060346,0.458658,-0.673273
3569,29.741667,0.060591,0.459305,-0.674808
3570,29.750000,0.060770,0.460060,-0.676284
3571,29.758333,0.061053,0.460670,-0.677868
3572,29.766667,0.061206,0.461300,-0.679349
3573,29.775000,0.061435,0.461771,-0.680924
3574,29.783333,0.061641,0.462176,-0.682283
3575,29.791667,0.061746,0.462536,-0.683412
3576,29.800000,0.061914,0.462943,-0.684298
3577,29.808333,0.061987,0.463281,-0.684819
3578,29.816667,0.062020,0.463853,-0.685031
3579,29.825000,0.062000,0.464200,-0.685039
3580,29.833333,0.061977,0.464505,-0.684902
3581,29.841667,0.061899,0.464786,-0.684596
3582,29.850000,0.061766,0.465108,-0.684010
3583,29.858333,0.061599,0.465370,-0.683287
3584,29.866667,0.061457,0.465411,-0.682251
3585,29.875000,0.061225,0.465568,-0.680917
3586,29.883333,0.061002,0.465492,-0.679512
3587,29.891667,0.060698,0.465357,-0.677918
3588,29.900000,0.060460,0.464993,-0.676178
3589,29.908333,0.060135,0.464465,-0.674391
3590,29.916667,0.059831,0.463685,-0.672541
3591,29.925000,0.059607,0.462287,-0.670803
3592,29.933333,0.059406,0.460521,-0.669338
3593,29.941667,0.059152,0.458547,-0.668150
3594,29.950000,0.059046,0.456834,-0.667702
3595,29.958333,0.059016,0.456028,-0.667826
3596,29.966667,0.058857,0.456771,-0.668374
3597,29.975000,0.058689,0.458778,-0.669407
3598,29.983333,0.058383,0.461851,-0.670453
3599,29.991667,0.058216,0.465053,-0.671695
3600,30.000000,0.057842,0.468592,-0.672744
3601,30.008333,0.057567,0.472041,-0.673987
3602,30.016667,0.057335,0.475346,-0.675243
3603,30.025000,0.056875,0.478988,-0.676426
3604,30.033333,0.056619,0.482720,-0.677789
3605,30.041667,0.056200,0.486958,-0.679202
3606,30.050000,0.055917,0.491440,-0.680867
3607,30.058333,0.055575,0.496295,-0.682768
3608,30.066667,0.055348,0.501110,-0.684835
3609,30.075000,0.055066,0.505918,-0.686985
3610,30.083333,0.054846,0.510344,-0.689040
3611,30.091667,0.054692,0.514302,-0.691180
3612,30.100000,0.054404,0.517906,-0.693098
3613,30.108333,0.054315,0.520677,-0.694959
3614,30.116667,0.054277,0.523046,-0.696831
3615,30.125000,0.054102,0.525048,-0.698569
3616,30.133333,0.054065,0.526476,-0.700367
3617,30.141667,0.054094,0.527744,-0.702313
3618,30.150000,0.054160,0.529013,-0.704359
3619,30.158333,0.053979,0.530664,-0.706542
3620,30.166667,0.053926,0.532620,-0.708818
3621,30.175000,0.053893,0.535122,-0.711236
3622,30.183333,0.053520,0.538634,-0.713521
3623,30.191667,0.053354,0.542431,-0.715813
3624,30.200000,0.052864,0.547098,-0.717894
3625,30.208333,0.052349,0.552004,-0.719880
3626,30.216667,0.052023,0.556951,-0.721819
3627,30.225000,0.051452,0.562293,-0.723583
3628,30.233333,0.050856,0.567751,-0.725294
3629,30.241667,0.050285,0.573264,-0.727004
3630,30.250000,0.049881,0.578708,-0.728804
3631,30.258333,0.049202,0.584380,-0.730504
3632,30.266667,0.048521,0.590000,-0.732245
3633,30.275000,0.047858,0.595491,-0.733962
3634,30.283333,0.047141,0.600756,-0.735648
3635,30.291667,0.046541,0.605543,-0.737357
3636,30.300000,0.045887,0.609979,-0.739013
3637,30.308333,0.045176,0.614013,-0.740459
3638,30.316667,0.044522,0.617456,-0.741943
3639,30.325000,0.043866,0.620553,-0.743302
3640,30.333333,0.043279,0.623100,-0.744675
3641,30.341667,0.042619,0.625393,-0.745985
3642,30.350000,0.042059,0.627432,-0.747277
3643,30.358333,0.041407,0.629594,-0.748591
3644,30.366667,0.040638,0.632073,-0.749814
3645,30.375000,0.039847,0.635078,-0.751001
3646,30.383333,0.038945,0.638796,-0.752123
3647,30.391667,0.038028,0.643110,-0.753129
3648,30.400000,0.037062,0.648285,-0.753960
3649,30.408333,0.035900,0.654333,-0.754521
3650,30.416667,0.034787,0.660880,-0.754999
3651,30.425000,0.033735,0.667674,-0.755402
3652,30.433333,0.032624,0.674736,-0.755703
3653,30.441667,0.031581,0.681754,-0.756066
3654,30.450000,0.030463,0.688843,-0.756310
3655,30.458333,0.029390,0.695678,-0.756650
3656,30.466667,0.028109,0.702601,-0.756858
3657,30.475000,0.026900,0.709233,-0.757081
3658,30.483333,0.025594,0.715763,-0.757225
3659,30.491667,0.024388,0.722017,-0.757350
3660,30.500000,0.023185,0.728060,-0.757395
3661,30.508333,0.021918,0.733998,-0.757336
3662,30.516667,0.020711,0.739649,-0.757261
3663,30.525000,0.019517,0.745217,-0.757168
3664,30.533333,0.018275,0.750782,-0.757055
3665,30.541667,0.016960,0.756311,-0.756899
3666,30.550000,0.015631,0.761900,-0.756764
3667,30.558333,0.014221,0.767669,-0.756572
3668,30.566667,0.012797,0.773601,-0.756347
3669,30.575000,0.011192,0.779947,-0.755985
3670,30.583333,0.009668,0.786505,-0.755583
3671,30.591667,0.007397,0.794169,-0.754613
3672,30.600000,0.005889,0.801611,-0.754000
3673,30.608333,,,
3674,30.616667,,,
3675,30.625000,,,
3676,30.633333,,,
3677,30.641667,,,
3678,30.650000,,,
3679,30.658333,,,
3680,30.666667,,,
3681,30.675000,,,
3682,30.683333,,,
3683,30.691667,,,
3684,30.700000,,,
3685,30.708333,,,
3686,30.716667,,,
3687,30.725000,,,
3688,30.733333,,,
3689,30.741667,,,
3690,30.750000,,,
3691,30.758333,,,
3692,30.766667,,,
3693,30.775000,,,
3694,30.783333,,,
3695,30.791667,,,
3696,30.800000,,,
3697,30.808333,,,
3698,30.816667,,,
3699,30.825000,,,
3700,30.833333,,,
3701,30.841667,,,
3702,30.850000,,,
3703,30.858333,,,
3704,30.866667,,,
3705,30.875000,,,
3706,30.883333,,,
3707,30.891667,,,
3708,30.900000,,,
3709,30.908333,,,
3710,30.916667,,,
3711,30.925000,,,
3712,30.933333,,,
3713,30.941667,,,
3714,30.950000,,,
3715,30.958333,,,
3716,30.966667,,,
3717,30.975000,,,
3718,30.983333,,,
3719,30.991667,,,
3720,31.000000,,,
3721,31.008333,,,
3722,31.016667,,,
3723,31.025000,,,
3724,31.033333,,,
3725,31.041667,,,
3726,31.050000,,,
3727,31.058333,,,
3728,31.066667,,,
3729,31.075000,,,
3730,31.083333,,,
3731,31.091667,,,
3732,31.100000,,,
3733,31.108333,,,
3734,31.116667,,,
3735,31.125000,,,
3736,31.133333,,,
3737,31.141667,,,
3738,31.150000,,,
3739,31.158333,,,
3740,31.166667,,,
3741,31.175000,,,
3742,31.183333,,,
3743,31.191667,,,
3744,31.200000,,,
3745,31.208333,,,
3746,31.216667,,,
3747,31.225000,,,
3748,31.233333,,,
3749,31.241667,,,
3750,31.250000,,,
3751,31.258333,,,
3752,31.266667,,,
3753,31.275000,,,
3754,31.283333,,,
3755,31.291667,,,
3756,31.300000,,,
3757,31.308333,,,
3758,31.316667,,,
3759,31.325000,,,
3760,31.333333,,,
3761,31.341667,,,
3762,31.350000,,,
3763,31.358333,,,
3764,31.366667,,,
3765,31.375000,,,
3766,31.383333,,,
3767,31.391667,,,
3768,31.400000,,,
3769,31.408333,,,
3770,31.416667,,,
3771,31.425000,,,
3772,31.433333,,,
3773,31.441667,,,
3774,31.450000,,,
3775,31.458333,,,
3776,31.466667,,,
3777,31.475000,,,
3778,31.483333,,,
3779,31.491667,,,
3780,31.500000,,,
3781,31.508333,,,
3782,31.516667,,,
3783,31.525000,,,
3784,31.533333,,,
3785,31.541667,,,
3786,31.550000,,,
3787,31.558333,,,
3788,31.566667,,,
3789,31.575000,,,
3790,31.583333,,,
3791,31.591667,,,
3792,31.600000,,,
3793,31.608333,,,
3794,31.616667,,,
3795,31.625000,,,
3796,31.633333,,,
3797,31.641667,,,
3798,31.650000,,,
3799,31.658333,,,
3800,31.666667,,,
3801,31.675000,,,
3802,31.683333,,,
3803,31.691667,,,
3804,31.700000,,,
3805,31.708333,,,
3806,31.716667,,,
3807,31.725000,,,
3808,31.733333,,,
3809,31.741667,,,
3810,31.750000,,,
3811,31.758333,,,
3812,31.766667,,,
3813,31.775000,,,
3814,31.783333,,,
3815,31.791667,,,
3816,31.800000,,,
3817,31.808333,,,
3818,31.816667,,,
3819,31.825000,,,
3820,31.833333,,,
3821,31.841667,,,
3822,31.850000,,,
3823,31.858333,,,
3824,31.866667,,,
3825,31.875000,,,
3826,31.883333,,,
3827,31.891667,,,
3828,31.900000,,,
3829,31.908333,,,
3830,31.916667,,,
3831,31.925000,,,
3832,31.933333,,,
3833,31.941667,,,
3834,31.950000,,,
3835,31.958333,,,
3836,31.966667,,,
3837,31.975000,,,
3838,31.983333,,,
3839,31.991667,,,
3840,32.000000,,,
3841,32.008333,,,
3842,32.016667,,,
3843,32.025000,,,
3844,32.033333,,,
3845,32.041667,,,
3846,32.050000,,,
3847,32.058333,,,
3848,32.066667,,,
3849,32.075000,,,
3850,32.083333,,,
3851,32.091667,,,
3852,32.100000,,,
3853,32.108333,,,
3854,32.116667,,,
3855,32.125000,,,
3856,32.133333,,,
3857,32.141667,,,
3858,32.150000,,,
3859,32.158333,,,
3860,32.166667,,,
3861,32.175000,,,
3862,32.183333,,,
3863,32.191667,,,
3864,32.200000,,,
3865,32.208333,,,
3866,32.216667,,,
3867,32.225000,,,
3868,32.233333,,,
3869,32.241667,,,
3870,32.250000,,,
3871,32.258333,,,
3872,32.266667,,,
3873,32.275000,,,
3874,32.283333,,,
3875,32.291667,,,
3876,32.300000,,,
3877,32.308333,,,
3878,32.316667,,,
3879,32.325000,,,
3880,32.333333,,,
3881,32.341667,,,
3882,32.350000,,,
3883,32.358333,,,
3884,32.366667,,,
3885,32.375000,,,
3886,32.383333,,,
3887,32.391667,,,
3888,32.400000,,,
3889,32.408333,,,
3890,32.416667,,,
3891,32.425000,,,
3892,32.433333,,,
3893,32.441667,,,
3894,32.450000,,,
3895,32.458333,,,
3896,32.466667,,,
3897,32.475000,,,
3898,32.483333,,,
3899,32.491667,,,
3900,32.500000,,,
3901,32.508333,,,
3902,32.516667,,,
3903,32.525000,,,
3904,32.533333,,,
3905,32.541667,,,
3906,32.550000,,,
3907,32.558333,,,
3908,32.566667,,,
3909,32.575000,,,
3910,32.583333,,,
3911,32.591667,,,
3912,32.600000,,,
3913,32.608333,,,
3914,32.616667,,,
3915,32.625000,,,
3916,32.633333,,,
3917,32.641667,,,
3918,32.650000,,,
3919,32.658333,,,
3920,32.666667,,,
3921,32.675000,,,
3922,32.683333,,,
3923,32.691667,,,
3924,32.700000,,,
3925,32.708333,,,
3926,32.716667,,,
3927,32.725000,,,
3928,32.733333,,,
3929,32.741667,,,
3930,32.750000,,,
3931,32.758333,,,
3932,32.766667,,,
3933,32.775000,,,
3934,32.783333,,,
3935,32.791667,,,
3936,32.800000,,,
3937,32.808333,,,
3938,32.816667,,,
3939,32.825000,,,
3940,32.833333,,,
3941,32.841667,,,
3942,32.850000,,,
3943,32.858333,,,
3944,32.866667,,,
3945,32.875000,,,
3946,32.883333,,,
3947,32.891667,,,
3948,32.900000,,,
3949,32.908333,,,
3950,32.916667,,,
3951,32.925000,,,
3952,32.933333,,,
3953,32.941667,,,
3954,32.950000,,,
3955,32.958333,,,
3956,32.966667,,,
3957,32.975000,,,
3958,32.983333,,,
3959,32.991667,,,
3960,33.000000,,,
3961,33.008333,,,
3962,33.016667,,,
3963,33.025000,,,
3964,33.033333,,,
3965,33.041667,,,
3966,33.050000,,,
3967,33.058333,,,
3968,33.066667,,,
3969,33.075000,,,
3970,33.083333,,,
3971,33.091667,,,
3972,33.100000,,,
3973,33.108333,,,
3974,33.116667,,,
3975,33.125000,,,
3976,33.133333,,,
3977,33.141667,,,
3978,33.150000,,,
3979,33.158333,,,
3980,33.166667,,,
3981,33.175000,,,
3982,33.183333,,,
3983,33.191667,,,
3984,33.200000,,,
3985,33.208333,,,
3986,33.216667,,,
3987,33.225000,,,
3988,33.233333,,,
3989,33.241667,,,
3990,33.250000,,,
3991,33.258333,,,
3992,33.266667,,,
3993,33.275000,,,
3994,33.283333,,,
3995,33.291667,,,
3996,33.300000,,,
3997,33.308333,,,
3998,33.316667,,,
3999,33.325000,,,
4000,33.333333,,,
4001,33.341667,,,
4002,33.350000,,,
4003,33.358333,,,
4004,33.366667,,,
4005,33.375000,,,
4006,33.383333,,,
4007,33.391667,,,
4008,33.400000,,,
4009,33.408333,,,
4010,33.416667,,,
4011,33.425000,,,
4012,33.433333,,,
4013,33.441667,,,
4014,33.450000,,,
4015,33.458333,,,
4016,33.466667,,,
4017,33.475000,,,
4018,33.483333,,,
4019,33.491667,,,
4020,33.500000,,,
4021,33.508333,,,
4022,33.516667,,,
4023,33.525000,,,
4024,33.533333,,,
4025,33.541667,,,
4026,33.550000,,,
4027,33.558333,,,
4028,33.566667,,,
4029,33.575000,,,
4030,33.583333,,,
4031,33.591667,,,
4032,33.600000,,,
4033,33.608333,,,
4034,33.616667,,,
4035,33.625000,,,
4036,33.633333,,,
4037,33.641667,,,
4038,33.650000,,,
4039,33.658333,,,
4040,33.666667,,,
4041,33.675000,,,
4042,33.683333,,,
4043,33.691667,,,
4044,33.700000,,,
4045,33.708333,,,
4046,33.716667,,,
4047,33.725000,,,
4048,33.733333,,,
4049,33.741667,,,
4050,33.750000,,,
4051,33.758333,,,
4052,33.766667,,,
4053,33.775000,,,
4054,33.783333,,,
4055,33.791667,,,
4056,33.800000,,,
4057,33.808333,,,
4058,33.816667,,,
4059,33.825000,,,
4060,33.833333,,,
4061,33.841667,,,
4062,33.850000,,,
4063,33.858333,,,
4064,33.866667,,,
4065,33.875000,,,
4066,33.883333,,,
4067,33.891667,,,
4068,33.900000,,,
4069,33.908333,,,
4070,33.916667,,,
4071,33.925000,,,
4072,33.933333,,,
4073,33.941667,,,
4074,33.950000,,,
4075,33.958333,,,
4076,33.966667,,,
4077,33.975000,,,
4078,33.983333,,,
4079,33.991667,,,
4080,34.000000,,,
4081,34.008333,,,
4082,34.016667,,,
4083,34.025000,,,
4084,34.033333,,,
4085,34.041667,,,
4086,34.050000,,,
4087,34.058333,,,
4088,34.066667,,,
4089,34.075000,,,
4090,34.083333,,,
4091,34.091667,,,
4092,34.100000,,,
4093,34.108333,,,
4094,34.116667,,,
4095,34.125000,,,
4096,34.133333,,,
4097,34.141667,,,
4098,34.150000,,,
4099,34.158333,,,
4100,34.166667,,,
4101,34.175000,,,
4102,34.183333,,,
4103,34.191667,,,
4104,34.200000,,,
4105,34.208333,,,
4106,34.216667,,,
4107,34.225000,,,
4108,34.233333,,,
4109,34.241667,,,
4110,34.250000,,,
4111,34.258333,,,
4112,34.266667,,,
4113,34.275000,,,
4114,34.283333,,,
4115,34.291667,,,
4116,34.300000,,,
4117,34.308333,,,
4118,34.316667,,,
4119,34.325000,,,
4120,34.333333,,,
4121,34.341667,,,
4122,34.350000,,,
4123,34.358333,,,
4124,34.366667,,,
4125,34.375000,,,
4126,34.383333,,,
4127,34.391667,,,
4128,34.400000,,,
4129,34.408333,,,
4130,34.416667,,,
4131,34.425000,,,
4132,34.433333,,,
4133,34.441667,,,
4134,34.450000,,,
4135,34.458333,,,
4136,34.466667,,,
4137,34.475000,,,
4138,34.483333,,,
4139,34.491667,,,
4140,34.500000,,,
4141,34.508333,,,
4142,34.516667,,,
4143,34.525000,,,
4144,34.533333,,,
4145,34.541667,,,
4146,34.550000,,,
4147,34.558333,,,
4148,34.566667,,,
4149,34.575000,,,
4150,34.583333,,,
4151,34.591667,,,
4152,34.600000,,,
4153,34.608333,,,
4154,34.616667,,,
4155,34.625000,,,
4156,34.633333,,,
4157,34.641667,,,
4158,34.650000,,,
4159,34.658333,,,
4160,34.666667,,,
4161,34.675000,,,
4162,34.683333,,,
4163,34.691667,,,
4164,34.700000,,,
4165,34.708333,,,
4166,34.716667,,,
4167,34.725000,,,
4168,34.733333,,,
4169,34.741667,,,
4170,34.750000,,,
4171,34.758333,,,
4172,34.766667,,,
4173,34.775000,,,
4174,34.783333,,,
4175,34.791667,,,
4176,34.800000,,,
4177,34.808333,,,
4178,34.816667,,,
4179,34.825000,,,
4180,34.833333,,,
4181,34.841667,,,
4182,34.850000,,,
4183,34.858333,,,
4184,34.866667,,,
4185,34.875000,,,
4186,34.883333,,,
4187,34.891667,,,
4188,34.900000,,,
4189,34.908333,,,
4190,34.916667,,,
