Format Version,1.23,Take Name,FloorBottom_240610_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-06-10 12.15.04.955 PM,Capture Start Frame,1018996,Total Frames in Take,2687,Total Exported Frames,2687,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
611,5.091667,-48.814144,-0.680322,71.571129,-0.753973,0.106061,-0.792495,0.000273,-0.050755,-0.056242,-0.037863,0.921656,0.042138,0.044624,0.027206,0.970386,0.008617,0.011618,0.010657,0.911293,-0.716334,0.034196,-0.767507,-0.783289,0.161803,-0.815589,-0.762328,0.122149,-0.794384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,5.100000,-43.970146,-6.666449,65.868286,-0.751768,0.108415,-0.791409,0.000464,-0.050755,-0.056242,-0.037863,0.939750,0.042138,0.044624,0.027206,0.806266,0.008617,0.011618,0.010657,0.741358,-0.717050,0.034650,-0.767820,-0.778514,0.165361,-0.813205,-0.759721,0.125255,-0.793205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,5.108333,-38.806236,-13.548223,58.630283,-0.752636,0.113263,-0.792493,0.000518,-0.050755,-0.056242,-0.037863,0.710097,0.042138,0.044624,0.027206,0.941851,0.008617,0.011618,0.010657,0.695612,-0.723374,0.035800,-0.771601,-0.774741,0.173372,-0.811948,-0.759895,0.130500,-0.793916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,5.116667,-41.993328,7.364544,63.916637,-0.757265,0.119235,-0.795260,0.000484,-0.050755,-0.056242,-0.037863,0.572440,0.042138,0.044624,0.027206,0.787788,0.008617,0.011618,0.010657,0.846690,-0.735239,0.038124,-0.778649,-0.774597,0.182470,-0.811754,-0.762114,0.136909,-0.795352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,5.125000,-50.732956,31.452150,76.697273,-0.758667,0.125531,-0.796458,0.000798,-0.050755,-0.056242,-0.037863,0.856674,0.042138,0.044624,0.027206,0.616022,0.008617,0.011618,0.010657,0.649400,-0.742156,0.043378,-0.783025,-0.772656,0.190814,-0.811023,-0.761307,0.142269,-0.795310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,5.133333,-43.326675,22.475006,67.684769,-0.755423,0.129043,-0.795316,0.000425,-0.050755,-0.056242,-0.037863,0.856674,0.042138,0.044624,0.027206,0.616022,0.008617,0.011618,0.010657,0.649400,-0.739998,0.046358,-0.782985,-0.767437,0.194635,-0.808601,-0.758916,0.146026,-0.794347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,5.141667,-42.857327,21.184872,66.935684,-0.750868,0.130523,-0.793111,0.000378,-0.050755,-0.056242,-0.037863,0.864554,0.042138,0.044624,0.027206,0.645961,0.008617,0.011618,0.010657,0.745336,-0.735219,0.047901,-0.780703,-0.763326,0.195731,-0.806537,-0.754124,0.147849,-0.792084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,5.150000,-42.426727,17.024500,66.126083,-0.744842,0.131188,-0.790299,0.000316,-0.050755,-0.056242,-0.037863,0.863804,0.042138,0.044624,0.027206,0.763257,0.008617,0.011618,0.010657,0.860145,-0.726650,0.049319,-0.777052,-0.759185,0.195657,-0.804351,-0.748739,0.148526,-0.789484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,5.158333,-38.520657,4.079149,60.258114,-0.738586,0.131362,-0.787614,0.000317,-0.050755,-0.056242,-0.037863,0.904442,0.042138,0.044624,0.027206,0.839845,0.008617,0.011618,0.010657,0.903513,-0.718241,0.049809,-0.773597,-0.754248,0.195171,-0.802048,-0.743334,0.149015,-0.787186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,5.166667,-37.790749,2.140316,59.447781,-0.734115,0.131717,-0.785688,0.000297,-0.050755,-0.056242,-0.037863,0.781012,0.042138,0.044624,0.027206,0.930959,0.008617,0.011618,0.010657,0.873484,-0.713285,0.050420,-0.771913,-0.749961,0.195482,-0.799892,-0.739144,0.149186,-0.785253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,5.175000,-38.327686,4.987033,60.663200,-0.731523,0.131825,-0.784445,0.000287,-0.050755,-0.056242,-0.037863,0.851660,0.042138,0.044624,0.027206,0.953784,0.008617,0.011618,0.010657,0.913890,-0.711195,0.050249,-0.771116,-0.747219,0.195675,-0.798356,-0.736203,0.149480,-0.783854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,5.183333,-42.598755,16.486628,67.009850,-0.729170,0.131538,-0.782938,0.000358,-0.050755,-0.056242,-0.037863,0.821068,0.042138,0.044624,0.027206,0.956827,0.008617,0.011618,0.010657,0.878971,-0.709615,0.049878,-0.769840,-0.744503,0.195949,-0.796858,-0.733460,0.148701,-0.782104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,5.191667,-42.143257,14.090090,65.576759,-0.725373,0.129118,-0.780155,0.000306,-0.050755,-0.056242,-0.037863,0.859370,0.042138,0.044624,0.027206,0.833830,0.008617,0.011618,0.010657,0.939788,-0.705641,0.047604,-0.766212,-0.740829,0.193221,-0.794699,-0.729702,0.146453,-0.779546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,5.200000,-42.968845,12.040136,65.509613,-0.720133,0.125560,-0.776525,0.000321,-0.050755,-0.056242,-0.037863,0.830974,0.042138,0.044624,0.027206,0.836447,0.008617,0.011618,0.010657,0.964350,-0.698984,0.044659,-0.760803,-0.736668,0.189057,-0.792423,-0.724814,0.142873,-0.776336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,5.208333,-42.646175,7.025974,64.152283,-0.714442,0.121424,-0.772754,0.000335,-0.050755,-0.056242,-0.037863,0.788073,0.042138,0.044624,0.027206,0.790201,0.008617,0.011618,0.010657,0.963534,-0.691331,0.041318,-0.755298,-0.732204,0.184361,-0.789931,-0.719882,0.138472,-0.773015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,5.216667,-43.220005,5.444256,64.463776,-0.709204,0.116803,-0.769487,0.000284,-0.050755,-0.056242,-0.037863,0.817569,0.042138,0.044624,0.027206,0.891384,0.008617,0.011618,0.010657,0.945627,-0.684500,0.037496,-0.750924,-0.728342,0.178818,-0.787561,-0.714840,0.134005,-0.769964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,5.225000,-36.527000,-18.640083,53.624687,-0.705539,0.113742,-0.767789,0.000729,-0.050755,-0.056242,-0.037863,0.393313,0.042138,0.044624,0.027206,0.985959,0.008617,0.011618,0.010657,0.457067,-0.680487,0.033702,-0.748228,-0.724625,0.175486,-0.785824,-0.711693,0.131793,-0.769280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,5.233333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.681229,0.034246,-0.748966,-0.723880,0.180813,-0.785556,-0.710631,0.132320,-0.768399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,5.241667,-55.567345,28.195822,81.030998,-0.705691,0.116442,-0.767194,0.001050,-0.050755,-0.056242,-0.037863,0.429668,0.042138,0.044624,0.027206,0.155617,0.008617,0.011618,0.010657,0.585439,-0.683038,0.035299,-0.749966,-0.723975,0.181003,-0.784348,-0.710394,0.132610,-0.767206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,5.250000,-41.658131,6.170851,63.124008,-0.703193,0.115956,-0.765977,0.000485,-0.050755,-0.056242,-0.037863,0.544741,0.042138,0.044624,0.027206,0.722722,0.008617,0.011618,0.010657,0.887357,-0.681349,0.034781,-0.749041,-0.720213,0.179434,-0.782576,-0.708179,0.133432,-0.766282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,5.258333,-43.870625,11.629771,66.511070,-0.702214,0.116628,-0.765731,0.000937,-0.050755,-0.056242,-0.037863,0.544741,0.042138,0.044624,0.027206,0.722722,0.008617,0.011618,0.010657,0.887357,-0.680899,0.034698,-0.748707,-0.718435,0.181516,-0.782195,-0.707618,0.133258,-0.766229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,5.266667,-49.091377,21.646780,73.128914,-0.702084,0.116726,-0.765897,0.000833,-0.050755,-0.056242,-0.037863,0.297006,0.042138,0.044624,0.027206,0.236364,0.008617,0.011618,0.010657,0.776361,-0.681390,0.034715,-0.749040,-0.718550,0.181468,-0.782717,-0.706613,0.133599,-0.765874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,5.275000,-44.384712,13.633348,66.472145,-0.701268,0.116427,-0.765055,0.000471,-0.050755,-0.056242,-0.037863,0.339803,0.042138,0.044624,0.027206,0.266641,0.008617,0.011618,0.010657,0.798901,-0.680737,0.035067,-0.748180,-0.717307,0.180356,-0.781780,-0.705912,0.133648,-0.765175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,5.283333,-49.689877,20.454319,72.861702,-0.698438,0.116080,-0.763043,0.000650,-0.050755,-0.056242,-0.037863,0.619905,0.042138,0.044624,0.027206,0.627396,0.008617,0.011618,0.010657,0.942616,-0.676312,0.035381,-0.744937,-0.715852,0.179863,-0.780816,-0.703352,0.132732,-0.763334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,5.291667,-44.619637,4.789678,65.920959,-0.694837,0.114549,-0.760667,0.000847,-0.050755,-0.056242,-0.037863,0.606208,0.042138,0.044624,0.027206,0.435754,0.008617,0.011618,0.010657,0.745284,-0.669292,0.034586,-0.740122,-0.714759,0.177159,-0.779910,-0.700790,0.131480,-0.761903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,5.300000,-38.433731,-13.106991,57.340183,-0.695146,0.114705,-0.760645,0.000824,-0.050755,-0.056242,-0.037863,0.243505,0.042138,0.044624,0.027206,0.438901,0.008617,0.011618,0.010657,0.891700,-0.669080,0.034963,-0.740030,-0.714852,0.177407,-0.779729,-0.701829,0.131330,-0.762112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,5.308333,-56.462372,25.848608,80.204277,-0.697787,0.114746,-0.762213,0.000892,-0.050755,-0.056242,-0.037863,0.216915,0.042138,0.044624,0.027206,0.523058,0.008617,0.011618,0.010657,0.790207,-0.673113,0.035317,-0.742515,-0.717709,0.177777,-0.781423,-0.702786,0.130845,-0.762650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,5.316667,-48.942436,12.613446,71.223984,-0.698053,0.113593,-0.762422,0.000692,-0.050755,-0.056242,-0.037863,0.431486,0.042138,0.044624,0.027206,0.453117,0.008617,0.011618,0.010657,0.907734,-0.671641,0.034402,-0.741732,-0.718817,0.175715,-0.782094,-0.703981,0.130314,-0.763385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,5.325000,-46.313488,4.932810,67.871964,-0.698966,0.112951,-0.762849,0.000749,-0.050755,-0.056242,-0.037863,0.425434,0.042138,0.044624,0.027206,0.470611,0.008617,0.011618,0.010657,0.900695,-0.670701,0.034703,-0.741085,-0.720836,0.174468,-0.783180,-0.705656,0.129323,-0.764224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,5.333333,-53.987156,16.206038,76.468582,-0.700458,0.111942,-0.763563,0.000769,-0.050755,-0.056242,-0.037863,0.515489,0.042138,0.044624,0.027206,0.419913,0.008617,0.011618,0.010657,0.786531,-0.671018,0.034550,-0.741093,-0.723849,0.172786,-0.784783,-0.706813,0.128136,-0.764754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,5.341667,-46.914619,1.413485,68.657547,-0.701764,0.110690,-0.764152,0.000808,-0.050755,-0.056242,-0.037863,0.352071,0.042138,0.044624,0.027206,0.501399,0.008617,0.011618,0.010657,0.939310,-0.670211,0.034057,-0.740568,-0.726354,0.170661,-0.785907,-0.709089,0.126933,-0.765913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,5.350000,-51.559181,7.988078,73.751564,-0.704318,0.109965,-0.765410,0.000777,-0.050755,-0.056242,-0.037863,0.529182,0.042138,0.044624,0.027206,0.470378,0.008617,0.011618,0.010657,0.814686,-0.671134,0.034624,-0.741245,-0.730261,0.169183,-0.787784,-0.711893,0.125722,-0.767138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,5.358333,-53.119972,7.919287,75.352966,-0.706857,0.108534,-0.766786,0.000722,-0.050755,-0.056242,-0.037863,0.546904,0.042138,0.044624,0.027206,0.539535,0.008617,0.011618,0.010657,0.871569,-0.671768,0.034410,-0.741693,-0.734556,0.166531,-0.789999,-0.714594,0.124297,-0.768607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,5.366667,-49.822346,-0.597318,72.146950,-0.709550,0.106769,-0.768089,0.000624,-0.050755,-0.056242,-0.037863,0.615682,0.042138,0.044624,0.027206,0.658691,0.008617,0.011618,0.010657,0.932454,-0.671865,0.034529,-0.741783,-0.738965,0.163285,-0.792131,-0.718135,0.122173,-0.770301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,5.375000,-53.441986,2.199091,75.656746,-0.712266,0.104913,-0.769534,0.000607,-0.050755,-0.056242,-0.037863,0.681790,0.042138,0.044624,0.027206,0.710467,0.008617,0.011618,0.010657,0.934723,-0.672302,0.034502,-0.742017,-0.743777,0.159729,-0.794660,-0.721030,0.120212,-0.771878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,5.383333,-51.940094,-2.785639,74.546822,-0.715473,0.103015,-0.770982,0.000482,-0.050755,-0.056242,-0.037863,0.681790,0.042138,0.044624,0.027206,0.710467,0.008617,0.011618,0.010657,0.934723,-0.673288,0.034446,-0.742468,-0.748523,0.156117,-0.796740,-0.724866,0.118248,-0.773701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,5.391667,-53.518593,-3.138900,76.239418,-0.719207,0.101092,-0.772854,0.000326,-0.050755,-0.056242,-0.037863,0.740561,0.042138,0.044624,0.027206,0.851148,0.008617,0.011618,0.010657,0.957736,-0.674694,0.034962,-0.743432,-0.754057,0.152457,-0.799409,-0.729007,0.115741,-0.775704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,5.400000,-54.594780,-4.188287,77.777130,-0.722916,0.098121,-0.774458,0.000409,-0.050755,-0.056242,-0.037863,0.909047,0.042138,0.044624,0.027206,0.900457,0.008617,0.011618,0.010657,0.964593,-0.676007,0.033803,-0.744158,-0.759731,0.147783,-0.801750,-0.733227,0.112606,-0.777442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,5.408333,-57.486752,-3.010389,80.218819,-0.726084,0.095795,-0.776051,0.000290,-0.050755,-0.056242,-0.037863,0.859516,0.042138,0.044624,0.027206,0.886326,0.008617,0.011618,0.010657,0.960692,-0.677415,0.033949,-0.744928,-0.764182,0.143235,-0.803970,-0.736600,0.110238,-0.779260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,5.416667,-55.638355,-8.068995,79.393509,-0.728785,0.093866,-0.777464,0.000251,-0.050755,-0.056242,-0.037863,0.968833,0.042138,0.044624,0.027206,0.934385,0.008617,0.011618,0.010657,0.915809,-0.677924,0.034181,-0.745253,-0.768458,0.139950,-0.806211,-0.740018,0.107434,-0.780925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,5.425000,-59.130302,-6.088537,82.184395,-0.731619,0.091593,-0.778851,0.000285,-0.050755,-0.056242,-0.037863,0.978395,0.042138,0.044624,0.027206,0.959799,0.008617,0.011618,0.010657,0.970009,-0.679042,0.033898,-0.745843,-0.772714,0.135705,-0.808230,-0.743110,0.105167,-0.782477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,5.433333,-59.050198,-8.225230,82.663918,-0.734664,0.089825,-0.780349,0.000357,-0.050755,-0.056242,-0.037863,0.971101,0.042138,0.044624,0.027206,0.951784,0.008617,0.011618,0.010657,0.924118,-0.680685,0.034143,-0.746830,-0.776487,0.132486,-0.810115,-0.746688,0.102926,-0.784106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,5.441667,-60.602314,-8.164218,83.801994,-0.736407,0.088437,-0.781364,0.000363,-0.050755,-0.056242,-0.037863,0.913297,0.042138,0.044624,0.027206,0.862118,0.008617,0.011618,0.010657,0.916420,-0.681401,0.034211,-0.747168,-0.779138,0.129817,-0.811662,-0.748561,0.101354,-0.785264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,5.450000,-61.589741,-8.366471,84.755653,-0.737974,0.087461,-0.782064,0.000454,-0.050755,-0.056242,-0.037863,0.911640,0.042138,0.044624,0.027206,0.749334,0.008617,0.011618,0.010657,0.861941,-0.681949,0.034504,-0.747508,-0.781087,0.127895,-0.812490,-0.750722,0.100075,-0.786196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,5.458333,-61.548695,-9.206651,85.005562,-0.740071,0.086527,-0.783088,0.000455,-0.050755,-0.056242,-0.037863,0.814595,0.042138,0.044624,0.027206,0.831404,0.008617,0.011618,0.010657,0.867859,-0.683745,0.034355,-0.748464,-0.784019,0.126188,-0.813814,-0.752241,0.099156,-0.786988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,5.466667,-61.706470,-9.573053,84.966560,-0.740668,0.085683,-0.783467,0.000312,-0.050755,-0.056242,-0.037863,0.938999,0.042138,0.044624,0.027206,0.889859,0.008617,0.011618,0.010657,0.921477,-0.683705,0.033961,-0.748357,-0.784947,0.125043,-0.814445,-0.753272,0.098087,-0.787600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,5.475000,-62.658367,-9.146125,85.733307,-0.740688,0.085435,-0.783494,0.000388,-0.050755,-0.056242,-0.037863,0.890558,0.042138,0.044624,0.027206,0.781829,0.008617,0.011618,0.010657,0.914347,-0.683421,0.034332,-0.748312,-0.784985,0.124373,-0.814402,-0.753501,0.097683,-0.787766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,5.483333,-62.191311,-9.414931,85.273590,-0.740759,0.085390,-0.783610,0.000314,-0.050755,-0.056242,-0.037863,0.926375,0.042138,0.044624,0.027206,0.897311,0.008617,0.011618,0.010657,0.918937,-0.683631,0.033983,-0.748371,-0.785261,0.124436,-0.814702,-0.753303,0.097794,-0.787756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,5.491667,-61.919060,-9.114208,84.858391,-0.739944,0.086106,-0.783378,0.000331,-0.050755,-0.056242,-0.037863,0.933735,0.042138,0.044624,0.027206,0.870539,0.008617,0.011618,0.010657,0.919784,-0.683342,0.034053,-0.748216,-0.783892,0.125730,-0.814365,-0.752507,0.098584,-0.787552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,5.500000,-61.564560,-8.450083,84.266182,-0.738494,0.087410,-0.782930,0.000416,-0.050755,-0.056242,-0.037863,0.877289,0.042138,0.044624,0.027206,0.799329,0.008617,0.011618,0.010657,0.920230,-0.683034,0.034250,-0.748052,-0.781444,0.127951,-0.813694,-0.750821,0.100133,-0.787047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,5.508333,-60.145164,-8.574133,83.003746,-0.736796,0.088414,-0.782133,0.000296,-0.050755,-0.056242,-0.037863,0.877289,0.042138,0.044624,0.027206,0.799329,0.008617,0.011618,0.010657,0.920230,-0.682078,0.033823,-0.747514,-0.779293,0.130154,-0.812676,-0.748989,0.101282,-0.786207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,5.516667,-61.243282,-5.872501,83.451378,-0.735263,0.089772,-0.781400,0.000261,-0.050755,-0.056242,-0.037863,0.979985,0.042138,0.044624,0.027206,0.927845,0.008617,0.011618,0.010657,0.928464,-0.681620,0.033830,-0.747293,-0.777308,0.132407,-0.811574,-0.746837,0.103091,-0.785333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,5.525000,-58.367825,-7.074238,81.110771,-0.733294,0.091642,-0.780519,0.000286,-0.050755,-0.056242,-0.037863,0.971891,0.042138,0.044624,0.027206,0.957792,0.008617,0.011618,0.010657,0.933582,-0.681078,0.033657,-0.746973,-0.774190,0.136132,-0.810238,-0.744727,0.105061,-0.784340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,5.533333,-57.426975,-6.301123,79.985001,-0.731269,0.093234,-0.779677,0.000379,-0.050755,-0.056242,-0.037863,0.937742,0.042138,0.044624,0.027206,0.927903,0.008617,0.011618,0.010657,0.972853,-0.680568,0.033343,-0.746630,-0.771056,0.139273,-0.808954,-0.742388,0.106939,-0.783432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,5.541667,-52.867516,-10.867362,76.895332,-0.729913,0.094636,-0.778815,0.000757,-0.050755,-0.056242,-0.037863,0.887047,0.042138,0.044624,0.027206,0.886281,0.008617,0.011618,0.010657,0.979632,-0.679951,0.033265,-0.746321,-0.769474,0.142198,-0.807723,-0.740774,0.108113,-0.782366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,5.550000,-56.123520,-4.856820,79.054840,-0.728655,0.095893,-0.777978,0.000976,-0.050755,-0.056242,-0.037863,0.779305,0.042138,0.044624,0.027206,0.677751,0.008617,0.011618,0.010657,0.909648,-0.679675,0.033094,-0.746091,-0.767835,0.144454,-0.806521,-0.739049,0.109691,-0.781272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,5.558333,-55.902653,-3.276130,78.430405,-0.726377,0.097504,-0.776993,0.000711,-0.050755,-0.056242,-0.037863,0.714115,0.042138,0.044624,0.027206,0.613999,0.008617,0.011618,0.010657,0.904218,-0.679269,0.033320,-0.745837,-0.763766,0.147235,-0.804909,-0.736512,0.111635,-0.780195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,5.566667,-51.920769,-7.470319,75.011703,-0.724183,0.099113,-0.776034,0.000668,-0.050755,-0.056242,-0.037863,0.737321,0.042138,0.044624,0.027206,0.754647,0.008617,0.011618,0.010657,0.939257,-0.678498,0.033615,-0.745411,-0.760128,0.150069,-0.803430,-0.734317,0.113336,-0.779217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,5.575000,-53.842842,-2.872304,76.127151,-0.722462,0.100322,-0.775148,0.000442,-0.050755,-0.056242,-0.037863,0.813531,0.042138,0.044624,0.027206,0.861223,0.008617,0.011618,0.010657,0.991192,-0.678303,0.033782,-0.745293,-0.757116,0.151851,-0.802011,-0.732201,0.115134,-0.778110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,5.583333,-53.824413,-0.926757,75.595703,-0.720165,0.101777,-0.774176,0.000309,-0.050755,-0.056242,-0.037863,0.856755,0.042138,0.044624,0.027206,0.925174,0.008617,0.011618,0.010657,0.947318,-0.677867,0.033950,-0.745027,-0.753343,0.154178,-0.800533,-0.729421,0.117079,-0.776951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,5.591667,-50.852966,-3.117277,72.444206,-0.717456,0.103522,-0.772849,0.000267,-0.050755,-0.056242,-0.037863,0.930828,0.042138,0.044624,0.027206,0.978404,0.008617,0.011618,0.010657,0.925022,-0.677226,0.034297,-0.744681,-0.748707,0.157118,-0.798357,-0.726473,0.119115,-0.775501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,5.600000,-48.067280,-4.885986,69.226776,-0.715188,0.105362,-0.771510,0.000337,-0.050755,-0.056242,-0.037863,0.962508,0.042138,0.044624,0.027206,0.870751,0.008617,0.011618,0.010657,0.871494,-0.677401,0.034496,-0.744705,-0.744249,0.160223,-0.795982,-0.723865,0.121414,-0.773851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
